ano,id_municipio,expectativa_anos_estudo,taxa_analfabetismo_15_a_17,taxa_atraso_0_medio,taxa_freq_bruta_medio,taxa_freq_15_17,indice_gini,idhm_e,idhm_l,idhm_r
2010,2311504,9.73,4.55,74.43,66.06,76.51,0.44,0.556,0.774,0.56
2010,2311603,9.3,3.87,76.26,49.29,78.92,0.5,0.577,0.75,0.567
2010,2311702,9.72,3.89,66.15,45.3,78.85,0.6,0.509,0.761,0.56
2010,2311801,10.48,3.16,73.83,63.35,77.5,0.46,0.626,0.791,0.617
2010,2311900,9.0,3.41,76.86,56.75,79.35,0.54,0.499,0.715,0.533
2010,2311959,8.94,8.49,72.62,52.22,78.35,0.49,0.434,0.732,0.497
2010,2312007,8.84,6.29,73.79,50.05,79.84,0.66,0.5,0.755,0.536
2010,2312106,10.32,3.48,69.76,80.83,77.02,0.56,0.557,0.779,0.527
2010,2312205,9.82,3.36,68.2,72.96,89.86,0.56,0.553,0.775,0.546
2010,2312304,9.64,2.83,73.34,66.98,76.08,0.51,0.531,0.764,0.562
2010,2312403,10.28,2.82,80.38,72.32,87.78,0.51,0.646,0.775,0.587
2010,2312502,9.94,3.08,72.11,69.29,76.31,0.5,0.576,0.784,0.62
2010,2312601,9.55,5.17,73.58,65.75,74.06,0.51,0.593,0.719,0.558
2010,2312700,9.99,5.61,79.12,60.12,76.83,0.51,0.537,0.77,0.574
2010,2312809,9.45,5.68,63.16,80.27,82.2,0.52,0.565,0.735,0.528
2010,2312908,10.66,1.73,68.96,85.89,86.2,0.56,0.675,0.832,0.647
2010,2313005,9.91,5.06,64.73,55.37,87.02,0.51,0.574,0.754,0.565
2010,2313104,9.19,2.61,68.74,78.74,84.37,0.53,0.547,0.791,0.62
2010,2313203,9.61,7.08,84.16,58.57,81.1,0.52,0.476,0.779,0.526
2010,2313252,9.69,4.67,65.19,47.65,75.51,0.54,0.482,0.751,0.529
2010,2313302,9.86,4.78,66.84,72.08,78.06,0.57,0.56,0.773,0.585
2010,2313351,9.42,4.04,75.76,56.31,76.95,0.52,0.52,0.742,0.517
2010,2313401,9.68,4.01,67.77,73.42,78.59,0.61,0.587,0.768,0.628
2010,2313500,10.45,2.79,81.86,80.9,81.53,0.55,0.577,0.739,0.522
2010,2313559,9.89,6.65,72.71,49.53,77.78,0.54,0.576,0.76,0.508
2010,2313609,9.88,2.06,74.21,80.35,84.36,0.54,0.594,0.769,0.595
2010,2313708,8.51,8.43,72.07,43.86,80.01,0.55,0.497,0.778,0.535
2010,2313757,9.1,3.77,72.18,72.52,76.65,0.53,0.524,0.751,0.514
2010,2313807,10.14,6.55,74.41,81.88,82.46,0.54,0.608,0.76,0.564
2010,2313906,9.85,5.83,65.72,59.87,77.33,0.53,0.485,0.745,0.503
2010,2313955,9.47,6.04,58.18,54.6,79.41,0.52,0.545,0.728,0.575
2010,2314003,9.8,4.62,65.13,59.76,75.09,0.54,0.576,0.759,0.569
2010,2314102,8.94,3.42,65.88,61.96,77.26,0.6,0.475,0.753,0.521
2010,2400109,10.05,2.93,67.96,69.39,86.19,0.49,0.634,0.779,0.633
2010,2400208,9.72,4.91,67.79,76.16,84.37,0.53,0.568,0.795,0.641
2010,2400307,9.66,8.69,72.21,67.08,84.01,0.53,0.502,0.713,0.56
2010,2400406,10.52,0.49,49.75,94.28,77.71,0.44,0.572,0.776,0.527
2010,2400505,8.74,6.33,71.6,69.45,74.88,0.53,0.491,0.779,0.581
2010,2400604,9.91,6.06,70.19,77.14,79.3,0.49,0.568,0.739,0.578
2010,2400703,9.86,3.99,73.83,72.6,86.5,0.47,0.585,0.8,0.647
2010,2400802,9.39,4.97,73.79,50.15,83.34,0.51,0.53,0.756,0.606
2010,2400901,8.73,6.57,49.1,56.83,81.04,0.51,0.458,0.76,0.554
2010,2401008,9.58,3.47,74.52,85.96,83.74,0.55,0.571,0.747,0.611
2010,2401107,10.36,3.0,73.04,73.89,83.16,0.48,0.621,0.79,0.647
2010,2401206,9.03,6.35,71.32,60.18,73.6,0.53,0.523,0.725,0.587
2010,2401305,8.84,5.33,61.29,61.63,89.27,0.68,0.495,0.774,0.624
2010,2401404,9.46,3.49,64.76,69.71,83.17,0.47,0.534,0.718,0.59
2010,2401453,8.32,5.57,70.34,54.66,71.29,0.42,0.446,0.756,0.562
2010,2401503,9.34,3.42,61.34,50.18,87.31,0.5,0.442,0.726,0.564
2010,2401602,10.13,6.4,65.22,79.88,92.78,0.47,0.494,0.737,0.542
2010,2401651,8.65,3.73,62.13,68.01,81.28,0.52,0.565,0.772,0.57
2010,2401701,8.84,6.79,83.36,49.09,84.83,0.54,0.46,0.743,0.583
2010,2401800,8.44,5.4,73.13,46.69,73.93,0.49,0.492,0.722,0.585
2010,2401859,8.27,3.62,64.32,48.38,85.88,0.53,0.454,0.727,0.572
2010,2401909,9.43,4.57,53.46,64.71,75.5,0.49,0.499,0.734,0.553
2010,2402006,9.97,2.62,75.5,84.64,82.42,0.56,0.619,0.824,0.703
2010,2402105,9.88,4.03,79.16,69.25,79.69,0.56,0.584,0.758,0.554
2010,2402204,8.64,4.62,57.46,52.26,84.44,0.49,0.486,0.718,0.557
2010,2402303,9.62,4.18,79.03,78.74,84.94,0.54,0.556,0.786,0.594
2010,2402402,9.6,2.93,79.64,68.74,73.0,0.41,0.577,0.796,0.624
2010,2402501,8.82,4.21,74.22,69.22,81.62,0.52,0.476,0.738,0.583
2010,2402600,8.75,5.7,58.26,55.2,82.69,0.51,0.505,0.774,0.599
2010,2402709,10.09,3.1,69.12,62.89,82.05,0.54,0.518,0.754,0.573
2010,2402808,9.06,5.12,62.17,56.31,81.1,0.55,0.476,0.778,0.545
2010,2402907,8.69,5.71,59.63,51.74,81.28,0.5,0.471,0.748,0.549
2010,2403004,9.96,2.47,91.97,85.76,83.87,0.42,0.621,0.748,0.602
2010,2403103,9.91,2.74,74.63,67.23,81.25,0.58,0.617,0.794,0.673
2010,2403202,9.99,3.15,68.58,72.08,80.74,0.49,0.566,0.747,0.567
2010,2403251,10.24,2.44,73.46,76.07,85.0,0.55,0.726,0.825,0.75
2010,2403301,9.33,2.73,70.88,64.36,77.98,0.47,0.536,0.787,0.589
2010,2403400,9.61,3.92,61.75,62.21,87.33,0.5,0.546,0.765,0.578
2010,2403509,9.2,9.95,84.52,54.66,86.24,0.54,0.423,0.748,0.549
2010,2403608,8.84,4.97,55.84,61.26,87.37,0.54,0.555,0.808,0.64
2010,2403707,9.67,3.15,79.6,80.5,85.83,0.48,0.575,0.768,0.582
2010,2403756,8.6,7.95,87.17,76.06,85.36,0.55,0.519,0.727,0.565
2010,2403806,9.28,4.81,66.45,100.03,84.5,0.49,0.56,0.775,0.611
2010,2403905,8.12,9.19,68.69,64.63,79.2,0.5,0.523,0.732,0.582
2010,2404002,9.33,4.82,58.9,107.8,79.12,0.47,0.512,0.737,0.565
2010,2404101,8.53,8.76,65.74,55.29,88.95,0.57,0.429,0.723,0.578
2010,2404200,9.05,4.8,66.75,85.37,85.21,0.55,0.537,0.783,0.619
2010,2404309,8.79,5.84,68.48,75.42,78.37,0.49,0.485,0.759,0.564
2010,2404408,10.51,7.26,62.6,83.0,76.23,0.49,0.585,0.79,0.633
2010,2404507,8.45,5.78,79.01,35.04,80.66,0.51,0.505,0.769,0.632
2010,2404606,8.48,5.22,44.04,53.0,79.27,0.51,0.418,0.766,0.521
2010,2404705,8.94,6.15,83.91,61.92,78.02,0.48,0.518,0.744,0.568
2010,2404804,9.62,4.55,80.76,79.61,81.93,0.4,0.633,0.788,0.627
2010,2404853,9.38,4.76,67.89,74.16,77.23,0.42,0.539,0.769,0.586
2010,2404903,10.33,1.69,57.09,73.75,84.26,0.48,0.542,0.727,0.588
2010,2405009,9.29,3.43,62.22,56.02,77.31,0.48,0.509,0.773,0.559
2010,2405108,8.85,4.65,72.43,48.32,73.7,0.53,0.462,0.709,0.561
2010,2405207,8.82,6.03,64.45,60.77,84.57,0.47,0.529,0.776,0.567
2010,2405306,9.94,8.03,57.2,65.6,85.48,0.53,0.481,0.771,0.511
2010,2405405,9.65,9.51,70.87,73.07,85.22,0.51,0.48,0.726,0.528
2010,2405504,9.28,5.52,36.92,58.93,87.83,0.53,0.437,0.74,0.557
2010,2405603,8.97,5.52,76.99,58.77,81.18,0.42,0.469,0.792,0.59
2010,2405702,10.13,2.11,74.59,78.0,89.2,0.5,0.584,0.772,0.647
2010,2405801,9.75,6.68,60.41,63.08,80.69,0.56,0.484,0.724,0.6
2010,2405900,7.58,10.0,52.13,72.4,80.19,0.55,0.39,0.771,0.495
2010,2406007,9.53,3.78,66.57,73.5,75.51,0.47,0.489,0.788,0.583
2010,2406106,9.4,5.18,61.62,79.37,90.17,0.46,0.492,0.755,0.583
2010,2406155,8.93,7.56,66.71,51.82,82.19,0.44,0.492,0.775,0.552
2010,2406205,9.73,10.5,78.46,61.35,73.8,0.54,0.507,0.739,0.58
2010,2406304,8.92,6.76,70.42,64.2,82.28,0.52,0.436,0.734,0.529
2010,2406403,8.17,6.99,65.58,66.18,85.64,0.42,0.458,0.789,0.566
2010,2406502,9.19,6.56,67.59,61.74,77.78,0.5,0.483,0.764,0.542
2010,2406601,8.93,7.84,64.8,57.07,75.88,0.54,0.464,0.771,0.551
2010,2406700,9.14,4.19,73.99,76.44,83.35,0.49,0.557,0.756,0.578
2010,2406809,9.35,5.92,48.49,66.93,84.0,0.45,0.568,0.769,0.559
2010,2406908,9.17,1.8,86.67,82.2,80.38,0.62,0.551,0.785,0.624
2010,2407005,9.82,3.85,71.15,74.68,87.23,0.55,0.531,0.776,0.545
2010,2407104,9.31,6.2,63.66,64.05,84.39,0.5,0.545,0.784,0.613
2010,2407203,9.18,4.25,74.65,79.01,83.26,0.5,0.572,0.792,0.65
2010,2407252,10.43,4.31,46.7,65.53,74.44,0.51,0.529,0.774,0.573
2010,2407302,9.62,5.69,46.77,57.42,75.63,0.52,0.51,0.776,0.571
2010,2407401,9.56,5.66,67.19,73.6,82.34,0.49,0.538,0.772,0.58
2010,2407500,9.79,3.79,66.77,70.25,88.08,0.52,0.506,0.764,0.582
2010,2407609,10.02,6.61,81.15,63.45,83.73,0.44,0.565,0.779,0.608
2010,2407708,8.38,4.93,61.95,44.14,77.16,0.53,0.447,0.7,0.553
2010,2407807,9.29,8.26,59.14,68.9,81.94,0.52,0.507,0.77,0.578
2010,2407906,9.78,5.66,52.84,74.95,89.9,0.48,0.509,0.752,0.56
2010,2408003,9.97,2.58,70.95,83.94,84.0,0.52,0.663,0.811,0.694
2010,2408102,9.85,2.87,70.76,84.25,84.92,0.61,0.694,0.835,0.768
2010,2408201,9.56,5.68,50.14,45.73,79.29,0.53,0.518,0.773,0.601
2010,2408300,9.07,9.35,60.1,64.9,78.91,0.52,0.537,0.788,0.589
2010,2408409,9.77,10.75,77.39,68.31,82.29,0.48,0.482,0.719,0.577
2010,2408508,8.67,3.6,75.64,55.57,77.68,0.43,0.558,0.789,0.61
2010,2408607,9.27,8.48,73.21,62.49,82.15,0.49,0.496,0.776,0.532
2010,2408706,9.71,8.26,68.81,70.49,87.24,0.46,0.522,0.721,0.582
2010,2408805,8.94,10.53,75.1,65.76,82.32,0.52,0.424,0.719,0.543
2010,2408904,10.3,1.97,81.94,75.41,78.42,0.45,0.617,0.802,0.625
2010,2408953,9.99,6.9,61.18,75.81,80.06,0.52,0.457,0.738,0.546
2010,2409100,9.24,4.8,72.71,66.38,77.8,0.51,0.516,0.763,0.565
2010,2409209,9.62,5.78,70.74,30.04,71.14,0.41,0.501,0.747,0.547
2010,2409308,9.65,5.89,69.71,72.27,82.2,0.52,0.513,0.768,0.599
2010,2409332,9.49,6.27,69.28,63.39,85.41,0.45,0.477,0.779,0.554
2010,2409407,10.15,3.74,63.64,77.98,77.28,0.54,0.584,0.803,0.666
2010,2409506,8.61,7.87,59.31,45.96,86.05,0.48,0.43,0.773,0.526
2010,2409605,9.35,3.8,55.47,51.43,83.03,0.56,0.435,0.752,0.53
2010,2409704,8.94,4.46,57.91,38.22,75.87,0.52,0.435,0.788,0.577
2010,2409803,9.5,6.71,67.18,68.48,86.37,0.51,0.442,0.738,0.562
2010,2409902,9.06,5.09,74.94,45.86,76.76,0.55,0.526,0.753,0.633
2010,2410009,9.26,4.76,54.19,70.59,71.87,0.47,0.527,0.777,0.566
2010,2410108,9.1,8.55,71.81,63.74,79.59,0.56,0.471,0.766,0.562
2010,2410207,9.69,2.93,73.2,66.73,79.36,0.52,0.547,0.754,0.581
2010,2410256,9.53,3.65,58.02,61.98,84.37,0.55,0.504,0.732,0.558
2010,2410306,8.81,6.35,47.76,47.64,80.69,0.56,0.453,0.713,0.552
2010,2410405,8.75,4.74,44.89,54.87,88.37,0.53,0.456,0.774,0.516
2010,2410504,9.91,4.3,80.15,68.07,78.69,0.45,0.518,0.737,0.588
2010,2410603,10.88,3.09,72.6,85.45,87.73,0.49,0.607,0.789,0.583
2010,2410702,8.52,3.3,54.83,67.83,87.59,0.47,0.487,0.751,0.545
2010,2410801,9.23,1.29,80.59,97.78,80.83,0.5,0.489,0.776,0.545
2010,2410900,8.43,9.07,61.14,69.27,84.46,0.54,0.481,0.767,0.561
2010,2411007,9.58,5.93,68.08,68.23,74.34,0.46,0.519,0.758,0.561
2010,2411056,9.61,2.96,51.8,62.74,87.53,0.55,0.53,0.769,0.627
2010,2411106,9.54,4.38,62.02,66.01,87.84,0.51,0.517,0.78,0.548
2010,2411205,9.73,4.51,71.8,60.54,76.05,0.52,0.564,0.761,0.597
2010,2411403,8.92,6.68,74.19,45.56,82.58,0.55,0.482,0.767,0.559
2010,2411429,8.92,5.0,72.7,81.03,71.66,0.41,0.58,0.767,0.595
2010,2411502,9.29,4.52,70.22,65.07,81.96,0.57,0.512,0.782,0.595
2010,2411601,7.89,5.71,50.04,28.36,85.95,0.54,0.415,0.76,0.541
2010,2411700,9.17,5.95,56.39,63.8,69.19,0.49,0.525,0.763,0.526
2010,2411809,9.45,4.41,80.94,44.35,82.92,0.44,0.508,0.75,0.591
2010,2411908,9.25,7.14,69.52,56.17,68.05,0.41,0.547,0.779,0.581
2010,2412005,9.18,4.52,66.93,58.17,82.1,0.44,0.564,0.829,0.619
2010,2412104,9.73,1.53,61.74,63.34,88.07,0.47,0.581,0.779,0.62
2010,2412203,9.01,6.57,72.91,60.7,81.39,0.55,0.508,0.748,0.599
2010,2412302,9.45,4.5,70.02,66.07,84.7,0.5,0.522,0.789,0.564
2010,2412401,10.01,0.0,77.65,92.79,92.16,0.43,0.647,0.815,0.634
2010,2412500,10.27,4.25,78.69,69.91,79.22,0.53,0.518,0.747,0.574
2010,2412559,8.79,5.43,62.4,43.12,79.23,0.51,0.468,0.79,0.558
2010,2412609,9.19,6.24,57.93,55.1,83.85,0.48,0.555,0.744,0.584
2010,2412708,8.96,6.58,76.89,35.23,85.09,0.52,0.449,0.794,0.574
2010,2412807,10.07,6.8,70.17,61.03,81.15,0.52,0.493,0.787,0.588
2010,2412906,8.94,4.96,61.35,56.11,77.57,0.49,0.461,0.77,0.565
2010,2413003,9.24,7.1,81.84,79.41,81.53,0.52,0.556,0.787,0.606
2010,2413102,9.53,6.26,66.16,74.4,90.2,0.5,0.504,0.752,0.523
2010,2413201,7.72,11.38,66.6,53.29,71.19,0.43,0.455,0.748,0.543
2010,2413300,9.0,9.19,56.51,59.52,83.14,0.53,0.482,0.741,0.551
2010,2413359,9.19,4.3,55.32,53.82,79.9,0.5,0.521,0.773,0.574
2010,2413409,8.47,3.42,75.96,30.36,78.2,0.42,0.468,0.787,0.578
2010,2413508,10.2,3.31,66.38,77.38,84.62,0.52,0.502,0.757,0.547
2010,2413557,9.42,6.01,86.05,63.05,76.31,0.5,0.492,0.782,0.555
2010,2413607,9.41,3.86,77.52,60.26,82.79,0.52,0.522,0.728,0.579
2010,2413706,9.74,5.0,69.9,67.69,81.92,0.46,0.491,0.722,0.528
2010,2413805,10.36,3.01,51.14,71.4,75.23,0.48,0.507,0.792,0.57
2010,2413904,8.41,9.3,72.87,40.14,81.25,0.45,0.435,0.778,0.544
2010,2414001,9.32,2.54,73.36,65.05,79.1,0.52,0.516,0.77,0.566
2010,2414100,8.43,4.26,63.38,49.67,66.81,0.46,0.468,0.779,0.57
2010,2414159,10.62,2.54,81.36,86.0,82.64,0.47,0.586,0.737,0.559
2010,2414209,7.7,6.97,65.72,41.17,78.52,0.6,0.504,0.794,0.672
2010,2414308,10.18,4.44,47.44,76.51,86.78,0.36,0.591,0.723,0.614
2010,2414407,8.77,6.36,58.05,52.23,76.92,0.52,0.466,0.716,0.562
2010,2414456,9.89,8.13,50.65,85.83,81.84,0.48,0.516,0.73,0.579
2010,2414506,9.84,3.9,72.41,79.98,76.89,0.51,0.506,0.792,0.59
2010,2414605,8.6,4.79,69.98,56.82,75.77,0.54,0.516,0.758,0.542
2010,2414704,10.16,3.26,59.31,77.37,83.17,0.48,0.552,0.771,0.577
2010,2414753,8.93,4.71,53.08,64.87,78.49,0.5,0.473,0.722,0.501
2010,2414803,9.16,5.36,71.23,57.03,81.92,0.42,0.494,0.735,0.558
2010,2414902,8.99,3.51,71.29,44.0,79.95,0.47,0.502,0.747,0.552
2010,2415008,8.45,5.85,49.63,73.63,89.13,0.46,0.471,0.722,0.561
2010,2500106,7.87,4.18,71.52,42.34,74.49,0.54,0.484,0.712,0.542
2010,2500205,9.36,8.33,65.53,48.74,74.47,0.65,0.447,0.753,0.632
2010,2500304,7.78,6.07,62.38,52.25,82.76,0.53,0.43,0.797,0.576
2010,2500403,8.97,4.55,55.42,67.07,81.59,0.54,0.451,0.749,0.567
2010,2500502,9.01,4.73,72.54,54.43,89.11,0.52,0.462,0.795,0.574
2010,2500536,7.82,5.59,75.45,47.91,66.37,0.48,0.458,0.765,0.55
2010,2500577,9.03,2.8,68.18,50.99,86.73,0.47,0.413,0.749,0.532
2010,2500601,8.67,4.76,57.87,53.85,79.17,0.45,0.465,0.778,0.544
2010,2500700,9.45,4.84,55.49,73.63,89.18,0.53,0.49,0.782,0.586
2010,2500734,9.7,0.0,53.14,81.31,81.77,0.5,0.551,0.752,0.537
2010,2500775,9.09,2.35,73.01,68.8,80.8,0.51,0.456,0.747,0.567
2010,2500809,8.13,7.3,57.76,50.86,80.58,0.53,0.412,0.745,0.54
2010,2500908,8.66,6.14,54.6,41.04,79.39,0.54,0.407,0.712,0.569
2010,2501005,9.56,8.73,74.44,50.19,76.38,0.52,0.439,0.758,0.549
2010,2501104,9.1,3.98,71.64,45.94,82.93,0.55,0.467,0.756,0.593
2010,2501153,9.79,8.96,67.94,75.62,78.11,0.46,0.462,0.68,0.566
2010,2501203,9.73,1.58,63.67,68.61,76.84,0.49,0.503,0.779,0.573
2010,2501302,8.23,7.01,53.97,54.42,81.18,0.58,0.411,0.745,0.537
2010,2501351,9.41,2.63,52.29,59.25,85.13,0.54,0.51,0.738,0.601
2010,2501401,8.8,2.99,67.35,73.76,86.67,0.58,0.495,0.731,0.541
2010,2501500,8.74,5.19,83.79,73.8,77.68,0.59,0.43,0.766,0.555
2010,2501534,9.12,4.18,62.71,71.25,80.54,0.51,0.459,0.718,0.526
2010,2501575,9.05,5.06,62.1,39.42,75.32,0.5,0.465,0.747,0.526
2010,2501609,8.39,5.29,55.63,49.26,79.82,0.52,0.434,0.753,0.542
2010,2501708,8.77,7.0,74.33,59.94,79.03,0.45,0.44,0.728,0.584
2010,2501807,9.02,3.16,65.28,64.24,85.34,0.46,0.566,0.779,0.619
2010,2501906,9.0,5.91,69.0,68.95,82.24,0.49,0.492,0.759,0.557
2010,2502003,8.97,6.16,83.14,48.39,85.58,0.46,0.451,0.779,0.55
2010,2502052,9.66,3.15,54.71,46.77,85.63,0.55,0.462,0.716,0.526
2010,2502102,9.13,6.55,69.65,76.18,82.9,0.46,0.48,0.79,0.566
2010,2502151,10.49,1.08,73.71,104.96,89.05,0.42,0.582,0.796,0.59
2010,2502201,9.73,2.17,64.43,38.98,75.61,0.5,0.477,0.762,0.584
2010,2502300,10.07,6.32,74.31,62.74,67.06,0.45,0.494,0.752,0.558
2010,2502409,7.48,7.25,65.66,45.8,74.15,0.52,0.427,0.786,0.564
2010,2502508,9.14,2.5,69.01,60.68,83.99,0.46,0.496,0.763,0.592
2010,2502607,9.23,4.22,56.52,77.57,86.58,0.52,0.496,0.794,0.575
2010,2502706,8.39,7.24,52.09,31.09,84.87,0.5,0.426,0.75,0.544
2010,2502805,8.95,6.5,72.57,52.27,75.44,0.47,0.463,0.798,0.575
2010,2502904,10.02,3.44,94.37,66.73,77.02,0.46,0.541,0.776,0.564
2010,2503001,8.97,6.22,58.87,69.56,81.18,0.47,0.509,0.757,0.565
2010,2503100,9.63,2.41,59.43,66.55,79.36,0.46,0.523,0.759,0.574
2010,2503209,9.85,2.99,75.6,69.83,82.72,0.7,0.651,0.822,0.782
2010,2503308,9.04,5.0,66.2,56.73,78.44,0.5,0.453,0.766,0.583
2010,2503407,8.82,5.06,62.77,44.13,62.43,0.49,0.497,0.771,0.553
2010,2503506,9.02,4.56,59.04,51.09,75.62,0.53,0.419,0.777,0.551
2010,2503555,8.68,3.34,60.73,45.63,75.39,0.53,0.425,0.672,0.501
2010,2503605,9.08,7.42,59.65,54.23,78.59,0.51,0.488,0.733,0.58
2010,2503704,9.92,3.43,73.04,70.24,83.31,0.56,0.574,0.815,0.668
2010,2503753,8.32,3.28,61.34,87.75,85.37,0.5,0.413,0.773,0.521
2010,2503803,8.87,8.29,61.82,61.21,76.79,0.47,0.451,0.723,0.562
2010,2503902,8.0,2.72,61.32,34.93,73.45,0.46,0.431,0.77,0.549
2010,2504009,9.69,2.38,69.59,76.29,86.65,0.58,0.654,0.812,0.702
2010,2504033,8.32,9.16,53.37,49.15,77.85,0.48,0.4,0.728,0.52
2010,2504074,8.73,2.59,66.6,58.44,80.68,0.45,0.485,0.71,0.58
2010,2504108,9.14,3.23,80.66,62.95,84.3,0.47,0.543,0.765,0.529
2010,2504157,8.79,8.19,49.32,44.68,80.54,0.57,0.379,0.73,0.492
2010,2504207,9.15,7.51,55.67,41.42,80.0,0.52,0.455,0.753,0.553
2010,2504306,9.38,3.26,70.24,73.69,73.55,0.5,0.539,0.787,0.617
2010,2504355,9.39,2.96,59.35,74.8,82.3,0.56,0.502,0.782,0.617
2010,2504405,8.4,6.65,71.01,74.29,77.24,0.56,0.476,0.754,0.577
2010,2504504,9.08,3.97,64.01,50.04,78.3,0.48,0.476,0.769,0.573
2010,2504603,8.69,4.5,70.03,46.23,69.41,0.52,0.5,0.797,0.591
2010,2504702,7.97,5.32,68.17,47.97,80.93,0.49,0.477,0.731,0.562
2010,2504801,8.94,5.41,76.78,61.67,79.26,0.51,0.452,0.794,0.578
2010,2504850,9.41,0.96,55.21,63.16,74.46,0.48,0.567,0.794,0.586
2010,2504900,8.03,6.15,63.19,47.63,73.53,0.43,0.408,0.778,0.531
2010,2505006,9.5,5.62,55.56,61.46,88.73,0.48,0.448,0.742,0.545
2010,2505105,9.15,5.45,57.63,59.47,79.54,0.51,0.47,0.766,0.574
2010,2505204,8.14,6.1,68.61,54.49,80.23,0.49,0.45,0.732,0.563
2010,2505238,7.52,10.08,54.15,52.05,84.97,0.48,0.398,0.683,0.529
2010,2505279,8.23,6.03,58.35,49.58,91.6,0.52,0.392,0.715,0.528
2010,2505303,9.05,6.59,94.62,45.99,72.19,0.59,0.491,0.739,0.613
2010,2505352,9.35,4.64,47.62,65.54,80.56,0.49,0.391,0.72,0.503
2010,2505402,8.96,2.62,78.81,47.82,79.77,0.54,0.49,0.724,0.551
2010,2505501,8.88,6.81,79.54,37.4,69.02,0.47,0.424,0.773,0.554
2010,2505600,8.74,9.23,75.19,61.01,69.92,0.55,0.496,0.748,0.562
2010,2505709,9.53,3.76,76.25,65.76,76.47,0.54,0.447,0.69,0.524
2010,2505808,8.76,5.63,70.74,51.35,83.72,0.51,0.488,0.795,0.565
2010,2505907,10.44,5.29,63.49,76.86,90.85,0.46,0.492,0.773,0.554
2010,2506004,9.52,4.07,68.61,66.74,80.04,0.54,0.526,0.767,0.598
2010,2506103,8.69,5.37,71.42,46.2,81.53,0.52,0.432,0.749,0.543
2010,2506202,10.01,1.52,67.34,47.23,83.11,0.57,0.542,0.77,0.631
2010,2506251,8.36,6.55,51.72,50.71,75.69,0.56,0.373,0.737,0.491
2010,2506301,9.23,3.63,68.73,58.31,84.4,0.53,0.586,0.812,0.641
2010,2506400,8.36,6.74,45.77,46.56,79.43,0.45,0.435,0.728,0.544
2010,2506509,10.12,3.09,65.78,59.03,87.03,0.45,0.581,0.729,0.576
2010,2506608,9.26,6.15,65.93,59.6,70.89,0.53,0.479,0.768,0.548
2010,2506707,8.98,5.23,69.39,48.22,77.56,0.52,0.461,0.715,0.524
2010,2506806,9.27,7.64,65.95,50.95,81.6,0.49,0.471,0.768,0.573
2010,2506905,9.15,6.55,68.0,69.59,83.24,0.5,0.536,0.727,0.592
2010,2507002,9.37,6.42,62.23,70.14,78.96,0.5,0.517,0.742,0.607
2010,2507101,9.04,6.62,51.78,65.7,81.56,0.48,0.437,0.757,0.543
2010,2507200,8.36,10.81,61.5,55.04,66.19,0.49,0.436,0.742,0.549
2010,2507309,8.88,4.16,66.36,46.76,80.32,0.54,0.435,0.72,0.554
2010,2507408,9.88,8.04,71.0,77.32,79.64,0.51,0.476,0.798,0.577
2010,2507507,9.87,1.97,73.77,78.15,85.29,0.62,0.693,0.832,0.77
2010,2507606,9.04,4.6,47.61,43.88,84.06,0.48,0.465,0.768,0.544
2010,2507705,8.62,4.71,59.15,40.27,82.45,0.51,0.435,0.753,0.557
2010,2507804,9.44,5.91,85.41,78.33,72.61,0.47,0.576,0.715,0.571
2010,2507903,8.67,7.98,63.96,33.29,77.21,0.53,0.448,0.677,0.544
2010,2508000,8.2,4.11,63.47,37.86,80.93,0.51,0.443,0.758,0.552
2010,2508109,9.06,5.5,79.05,52.91,80.82,0.45,0.448,0.747,0.533
2010,2508208,8.38,3.19,47.09,45.06,79.2,0.52,0.444,0.772,0.539
2010,2508307,8.53,2.92,62.34,63.0,83.5,0.54,0.516,0.769,0.621
2010,2508406,9.74,6.76,51.02,57.23,82.14,0.44,0.38,0.747,0.532
2010,2508505,8.7,2.49,56.87,58.14,85.63,0.5,0.473,0.732,0.523
2010,2508554,9.29,5.51,63.32,69.12,81.45,0.42,0.47,0.776,0.544
2010,2508604,8.08,4.91,54.66,52.26,72.79,0.55,0.469,0.734,0.577
2010,2508703,9.09,5.16,55.51,52.73,87.05,0.5,0.429,0.712,0.52
2010,2508802,9.66,3.12,72.81,52.37,74.55,0.58,0.533,0.8,0.62
2010,2508901,8.53,6.21,67.76,52.28,82.62,0.52,0.453,0.756,0.585
2010,2509008,8.25,11.81,65.67,53.93,75.06,0.53,0.426,0.698,0.537
2010,2509057,7.91,8.14,59.29,52.39,79.37,0.51,0.408,0.691,0.525
2010,2509107,9.0,4.64,60.96,56.44,80.9,0.46,0.429,0.692,0.553
2010,2509156,9.59,4.0,55.29,81.14,82.34,0.51,0.512,0.753,0.582
2010,2509206,8.97,4.11,68.14,51.73,78.18,0.46,0.441,0.747,0.552
2010,2509305,8.53,6.58,38.76,49.37,76.97,0.48,0.427,0.675,0.533
2010,2509339,8.34,8.39,54.19,61.92,72.64,0.44,0.4,0.747,0.531
2010,2509370,7.92,6.55,60.34,54.63,63.26,0.45,0.419,0.76,0.566
2010,2509396,9.51,0.99,65.58,40.5,77.43,0.51,0.474,0.73,0.54
2010,2509404,8.7,4.44,67.56,46.71,82.13,0.5,0.481,0.732,0.538
2010,2509503,9.04,0.37,83.57,57.84,76.94,0.47,0.505,0.748,0.545
2010,2509602,8.01,6.21,58.41,54.55,81.92,0.54,0.463,0.755,0.579
