SG_UE,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDUCACAO
53678,0.614,0.8290000000000001,0.499
10359,0.614,0.773,0.532
3131,0.614,0.78,0.5870000000000001
35947,0.614,0.7509999999999999,0.465
12238,0.614,0.794,0.516
13005,0.614,0.723,0.625
49999,0.615,0.831,0.552
33774,0.615,0.775,0.5329999999999999
53899,0.615,0.8270000000000001,0.48200000000000004
33979,0.615,0.762,0.5770000000000001
98159,0.615,0.782,0.434
39098,0.615,0.778,0.532
90344,0.615,0.813,0.565
34592,0.615,0.762,0.491
75485,0.615,0.8140000000000001,0.46299999999999997
41556,0.615,0.8,0.491
50458,0.615,0.804,0.516
48070,0.615,0.8059999999999999,0.5529999999999999
93939,0.615,0.826,0.527
11991,0.615,0.769,0.5670000000000001
710,0.615,0.78,0.5710000000000001
4103,0.615,0.763,0.45799999999999996
73199,0.616,0.8079999999999999,0.575
213,0.616,0.7509999999999999,0.493
45233,0.616,0.8340000000000001,0.51
47210,0.616,0.8029999999999999,0.495
10715,0.616,0.742,0.462
92070,0.616,0.7959999999999999,0.524
46531,0.616,0.784,0.527
90085,0.616,0.8170000000000001,0.589
33197,0.616,0.807,0.49200000000000005
51454,0.616,0.81,0.517
38113,0.616,0.784,0.49700000000000005
50032,0.616,0.802,0.528
52752,0.616,0.828,0.523
28533,0.616,0.7879999999999999,0.547
40495,0.616,0.8109999999999999,0.528
49131,0.616,0.794,0.523
52094,0.616,0.823,0.591
73318,0.617,0.7559999999999999,0.473
23337,0.617,0.7829999999999999,0.514
48291,0.617,0.768,0.518
91057,0.617,0.7879999999999999,0.634
40185,0.617,0.792,0.521
61360,0.617,0.779,0.599
25895,0.617,0.7559999999999999,0.5479999999999999
19879,0.617,0.787,0.539
41440,0.617,0.823,0.43799999999999994
51691,0.617,0.816,0.493
44555,0.617,0.8190000000000001,0.6409999999999999
15857,0.617,0.7879999999999999,0.665
61840,0.617,0.8109999999999999,0.626
21997,0.617,0.765,0.5579999999999999
42692,0.617,0.7959999999999999,0.529
56715,0.617,0.828,0.5770000000000001
15377,0.617,0.7909999999999999,0.626
19801,0.617,0.782,0.502
83313,0.618,0.8270000000000001,0.503
51470,0.618,0.815,0.485
58289,0.618,0.7909999999999999,0.5329999999999999
37494,0.618,0.7509999999999999,0.467
73512,0.618,0.804,0.5710000000000001
92606,0.618,0.8170000000000001,0.575
2410,0.618,0.8109999999999999,0.534
45632,0.618,0.794,0.493
44296,0.618,0.809,0.503
80667,0.618,0.779,0.5
21814,0.618,0.797,0.488
13838,0.618,0.787,0.55
94994,0.618,0.797,0.53
46493,0.618,0.7979999999999999,0.547
56022,0.619,0.8190000000000001,0.546
1058,0.619,0.77,0.485
41041,0.619,0.809,0.512
7234,0.619,0.753,0.591
28770,0.619,0.794,0.585
11398,0.619,0.753,0.547
18376,0.619,0.8290000000000001,0.564
40282,0.619,0.789,0.531
89960,0.619,0.8,0.53
96652,0.619,0.748,0.561
434,0.619,0.769,0.424
93289,0.619,0.818,0.534
39578,0.619,0.778,0.502
16810,0.619,0.7829999999999999,0.537
73474,0.619,0.726,0.529
41092,0.619,0.8270000000000001,0.5329999999999999
22438,0.619,0.8,0.7140000000000001
47155,0.619,0.8170000000000001,0.461
48712,0.619,0.816,0.5379999999999999
19372,0.619,0.779,0.5660000000000001
21695,0.62,0.804,0.635
20770,0.62,0.8,0.5329999999999999
13730,0.62,0.8079999999999999,0.632
10570,0.62,0.789,0.54
52558,0.62,0.8059999999999999,0.52
30830,0.62,0.752,0.514
15512,0.62,0.784,0.5760000000000001
18392,0.62,0.779,0.581
31950,0.62,0.8109999999999999,0.581
15636,0.62,0.7909999999999999,0.547
12254,0.62,0.773,0.5660000000000001
39969,0.62,0.7140000000000001,0.419
10855,0.621,0.748,0.511
33995,0.621,0.769,0.541
73261,0.621,0.792,0.5870000000000001
4642,0.621,0.7929999999999999,0.628
14150,0.621,0.7290000000000001,0.491
11673,0.621,0.775,0.5329999999999999
73326,0.621,0.81,0.521
92193,0.621,0.804,0.605
73571,0.621,0.809,0.595
1490,0.621,0.773,0.44799999999999995
41343,0.621,0.773,0.47700000000000004
41980,0.621,0.7979999999999999,0.49700000000000005
90964,0.621,0.7929999999999999,0.42700000000000005
73121,0.621,0.833,0.555
2003,0.621,0.772,0.54
20672,0.621,0.769,0.516
566,0.621,0.772,0.47100000000000003
2356,0.621,0.7909999999999999,0.451
590,0.622,0.757,0.434
45519,0.622,0.833,0.609
5290,0.622,0.7979999999999999,0.5760000000000001
51772,0.622,0.809,0.475
53511,0.622,0.823,0.493
48739,0.622,0.809,0.42200000000000004
56359,0.622,0.8190000000000001,0.496
24350,0.622,0.7809999999999999,0.606
40959,0.622,0.815,0.557
43494,0.622,0.794,0.517
51594,0.622,0.821,0.5329999999999999
4294,0.623,0.7979999999999999,0.5920000000000001
31291,0.623,0.7829999999999999,0.546
92444,0.623,0.831,0.55
90425,0.623,0.825,0.423
23019,0.623,0.807,0.565
47570,0.623,0.828,0.546
40746,0.623,0.805,0.522
73377,0.623,0.794,0.599
40843,0.623,0.821,0.564
31453,0.623,0.768,0.428
54291,0.623,0.8079999999999999,0.5920000000000001
39594,0.623,0.7290000000000001,0.568
75990,0.623,0.765,0.45399999999999996
81221,0.624,0.826,0.598
17370,0.624,0.785,0.551
47856,0.624,0.799,0.53
75620,0.624,0.7829999999999999,0.537
40592,0.624,0.8490000000000001,0.507
38555,0.624,0.784,0.5710000000000001
26131,0.624,0.8170000000000001,0.591
45373,0.624,0.779,0.5589999999999999
16470,0.624,0.7959999999999999,0.5770000000000001
44415,0.624,0.8109999999999999,0.5710000000000001
3123,0.624,0.7879999999999999,0.5579999999999999
16250,0.624,0.774,0.495
32336,0.624,0.8,0.581
48275,0.624,0.821,0.475
40177,0.624,0.8109999999999999,0.531
36218,0.624,0.79,0.525
93092,0.624,0.813,0.55
47317,0.624,0.818,0.568
51870,0.625,0.7929999999999999,0.505
4502,0.625,0.8,0.48100000000000004
85049,0.625,0.809,0.5529999999999999
20958,0.625,0.7090000000000001,0.5579999999999999
17779,0.625,0.802,0.617
62073,0.625,0.792,0.532
26310,0.625,0.7909999999999999,0.632
44997,0.625,0.823,0.601
46353,0.625,0.838,0.531
45179,0.625,0.821,0.428
52310,0.625,0.774,0.447
46213,0.625,0.81,0.579
28258,0.625,0.794,0.523
31194,0.625,0.7929999999999999,0.484
37230,0.626,0.777,0.501
84905,0.626,0.779,0.475
52019,0.626,0.823,0.493
88480,0.626,0.804,0.542
698,0.626,0.7559999999999999,0.42100000000000004
78697,0.626,0.8220000000000001,0.503
38717,0.626,0.772,0.5589999999999999
73156,0.626,0.7909999999999999,0.578
92762,0.626,0.8170000000000001,0.564
40169,0.626,0.8420000000000001,0.508
34371,0.626,0.7909999999999999,0.473
52655,0.627,0.778,0.583
41220,0.627,0.8240000000000001,0.5
9237,0.627,0.723,0.515
42048,0.627,0.815,0.597
98418,0.627,0.802,0.5379999999999999
31410,0.627,0.782,0.552
61697,0.627,0.8029999999999999,0.672
16934,0.627,0.7879999999999999,0.633
43699,0.627,0.8059999999999999,0.602
24511,0.627,0.809,0.5479999999999999
73466,0.627,0.7979999999999999,0.614
40665,0.627,0.7909999999999999,0.46399999999999997
612,0.627,0.762,0.444
16225,0.627,0.769,0.53
96296,0.628,0.82,0.5820000000000001
42145,0.628,0.799,0.539
5231,0.628,0.7979999999999999,0.541
96156,0.628,0.818,0.49700000000000005
90530,0.628,0.826,0.522
4758,0.628,0.752,0.509
75663,0.628,0.8290000000000001,0.46
8796,0.628,0.7879999999999999,0.563
92789,0.628,0.812,0.547
91715,0.628,0.7979999999999999,0.507
6084,0.628,0.779,0.502
15695,0.628,0.768,0.5870000000000001
24775,0.628,0.797,0.583
54097,0.628,0.8109999999999999,0.498
92916,0.628,0.799,0.556
10979,0.628,0.767,0.41
93505,0.629,0.802,0.505
26271,0.629,0.768,0.5429999999999999
10430,0.629,0.7929999999999999,0.5660000000000001
47074,0.629,0.8440000000000001,0.544
40355,0.629,0.8240000000000001,0.521
40002,0.629,0.8340000000000001,0.5870000000000001
396,0.629,0.755,0.446
37478,0.629,0.7959999999999999,0.573
73458,0.629,0.8079999999999999,0.593
51632,0.629,0.8170000000000001,0.511
4464,0.629,0.738,0.451
48054,0.629,0.838,0.537
21431,0.629,0.787,0.515
32131,0.629,0.7759999999999999,0.593
33910,0.63,0.807,0.5539999999999999
34690,0.63,0.799,0.579
655,0.63,0.774,0.473
23795,0.63,0.8059999999999999,0.619
40266,0.63,0.8290000000000001,0.562
93408,0.63,0.813,0.488
24279,0.63,0.794,0.51
90026,0.63,0.7929999999999999,0.5770000000000001
73385,0.63,0.787,0.496
48178,0.63,0.78,0.511
88439,0.63,0.802,0.503
92304,0.63,0.792,0.504
40061,0.63,0.805,0.478
82090,0.63,0.831,0.541
56146,0.63,0.828,0.54
73547,0.63,0.83,0.527
49719,0.63,0.787,0.49700000000000005
56200,0.631,0.7829999999999999,0.605
74748,0.631,0.792,0.498
56413,0.631,0.8190000000000001,0.562
34037,0.631,0.8009999999999999,0.484
4537,0.631,0.77,0.54
40908,0.631,0.8190000000000001,0.486
52795,0.631,0.789,0.5760000000000001
6017,0.631,0.79,0.532
48372,0.631,0.805,0.56
20257,0.631,0.77,0.542
42757,0.631,0.805,0.54
49794,0.631,0.8270000000000001,0.539
49492,0.631,0.787,0.5329999999999999
42013,0.631,0.833,0.483
41580,0.631,0.8240000000000001,0.48200000000000004
52515,0.631,0.805,0.536
12114,0.631,0.779,0.5870000000000001
42340,0.631,0.8270000000000001,0.552
77275,0.632,0.8109999999999999,0.441
75760,0.632,0.7879999999999999,0.5529999999999999
40487,0.632,0.8220000000000001,0.5920000000000001
16870,0.632,0.769,0.505
75329,0.632,0.7809999999999999,0.521
81914,0.632,0.8059999999999999,0.537
39632,0.632,0.8170000000000001,0.52
75280,0.632,0.79,0.52
5355,0.632,0.807,0.648
19038,0.632,0.753,0.447
25771,0.632,0.8,0.5710000000000001
93246,0.632,0.8220000000000001,0.579
44733,0.632,0.815,0.518
4227,0.632,0.809,0.451
49654,0.632,0.823,0.49700000000000005
92126,0.633,0.82,0.5489999999999999
38890,0.633,0.812,0.551
89788,0.633,0.815,0.44299999999999995
9571,0.633,0.7879999999999999,0.615
94633,0.633,0.804,0.5710000000000001
95478,0.633,0.8220000000000001,0.527
69477,0.633,0.799,0.56
86274,0.633,0.818,0.39
40673,0.633,0.821,0.56
74900,0.633,0.7979999999999999,0.5429999999999999
16853,0.633,0.79,0.585
63975,0.633,0.847,0.615
58343,0.633,0.7979999999999999,0.5479999999999999
14532,0.633,0.804,0.623
90174,0.633,0.799,0.526
40711,0.633,0.8340000000000001,0.6409999999999999
57916,0.633,0.81,0.55
17973,0.633,0.753,0.526
16012,0.633,0.779,0.634
493,0.633,0.7509999999999999,0.488
80381,0.634,0.8290000000000001,0.455
48755,0.634,0.821,0.52
56065,0.634,0.815,0.5670000000000001
18457,0.634,0.815,0.647
80209,0.634,0.7979999999999999,0.565
64530,0.634,0.8059999999999999,0.602
61646,0.634,0.812,0.612
40258,0.634,0.8320000000000001,0.518
96210,0.634,0.8009999999999999,0.623
54151,0.634,0.8140000000000001,0.573
69710,0.634,0.799,0.5770000000000001
69574,0.635,0.797,0.6729999999999999
41750,0.635,0.802,0.478
54356,0.635,0.8290000000000001,0.523
75337,0.635,0.845,0.545
92738,0.635,0.82,0.619
4529,0.635,0.795,0.33
51578,0.635,0.785,0.455
95877,0.635,0.825,0.561
56391,0.635,0.813,0.542
4588,0.635,0.784,0.42
91618,0.635,0.7909999999999999,0.56
48798,0.635,0.8220000000000001,0.511
6114,0.635,0.82,0.542
75140,0.635,0.802,0.5529999999999999
6033,0.636,0.759,0.55
75442,0.636,0.785,0.48100000000000004
36510,0.636,0.772,0.5579999999999999
58084,0.636,0.81,0.555
75604,0.636,0.82,0.521
92479,0.636,0.8290000000000001,0.523
88587,0.636,0.836,0.473
43192,0.636,0.787,0.561
84786,0.636,0.82,0.547
80462,0.636,0.79,0.495
25992,0.636,0.7959999999999999,0.52
56855,0.636,0.8079999999999999,0.5529999999999999
49751,0.636,0.821,0.466
38857,0.636,0.752,0.516
56650,0.636,0.81,0.551
40339,0.636,0.8029999999999999,0.518
80349,0.637,0.8170000000000001,0.575
51357,0.637,0.812,0.502
58149,0.637,0.809,0.555
37516,0.637,0.777,0.532
93149,0.637,0.816,0.625
75086,0.637,0.794,0.594
65250,0.637,0.816,0.6679999999999999
2810,0.637,0.8009999999999999,0.511
56731,0.637,0.821,0.512
92797,0.637,0.8190000000000001,0.5710000000000001
647,0.637,0.813,0.513
41785,0.638,0.7879999999999999,0.542
91111,0.638,0.782,0.507
84514,0.638,0.768,0.522
75671,0.638,0.816,0.532
75108,0.638,0.828,0.584
5452,0.638,0.7979999999999999,0.41100000000000003
81426,0.638,0.8079999999999999,0.55
96598,0.638,0.8140000000000001,0.5920000000000001
27057,0.638,0.78,0.5489999999999999
53392,0.638,0.8340000000000001,0.499
54372,0.638,0.831,0.58
48330,0.638,0.7959999999999999,0.555
90921,0.638,0.8190000000000001,0.56
59056,0.638,0.789,0.536
50873,0.638,0.8340000000000001,0.599
49077,0.638,0.823,0.49
39012,0.638,0.773,0.599
35955,0.638,0.769,0.485
27111,0.638,0.767,0.475
75744,0.638,0.7879999999999999,0.5770000000000001
45993,0.639,0.823,0.584
73300,0.639,0.826,0.5489999999999999
10898,0.639,0.794,0.542
45853,0.639,0.8190000000000001,0.535
4847,0.639,0.792,0.405
53139,0.639,0.8290000000000001,0.505
88889,0.639,0.782,0.48200000000000004
44393,0.639,0.823,0.42100000000000004
42072,0.639,0.84,0.612
53597,0.639,0.815,0.578
74705,0.639,0.802,0.489
89141,0.639,0.86,0.552
81523,0.639,0.795,0.551
93440,0.639,0.82,0.48700000000000004
56553,0.64,0.8079999999999999,0.54
48836,0.64,0.831,0.377
90948,0.64,0.8290000000000001,0.526
53031,0.64,0.8009999999999999,0.578
50059,0.64,0.82,0.593
46817,0.64,0.825,0.485
16713,0.64,0.8079999999999999,0.555
93653,0.64,0.8009999999999999,0.5870000000000001
75167,0.64,0.805,0.6559999999999999
44792,0.64,0.828,0.46
73245,0.64,0.831,0.601
91804,0.64,0.773,0.528
92150,0.64,0.8190000000000001,0.5479999999999999
89362,0.6409999999999999,0.835,0.513
36137,0.6409999999999999,0.767,0.502
35572,0.6409999999999999,0.774,0.467
74888,0.6409999999999999,0.8009999999999999,0.444
6130,0.6409999999999999,0.8009999999999999,0.573
51799,0.6409999999999999,0.8340000000000001,0.551
82171,0.6409999999999999,0.826,0.581
38830,0.6409999999999999,0.812,0.5870000000000001
85260,0.6409999999999999,0.8220000000000001,0.505
27936,0.6409999999999999,0.7929999999999999,0.52
88528,0.6409999999999999,0.826,0.542
558,0.6409999999999999,0.792,0.485
52116,0.6409999999999999,0.8240000000000001,0.536
41106,0.6409999999999999,0.846,0.557
43117,0.6409999999999999,0.8009999999999999,0.608
20273,0.6409999999999999,0.812,0.586
39136,0.6409999999999999,0.813,0.591
51977,0.6409999999999999,0.823,0.5760000000000001
42455,0.6409999999999999,0.8240000000000001,0.527
42730,0.6409999999999999,0.826,0.513
47279,0.642,0.8240000000000001,0.489
65676,0.642,0.8370000000000001,0.5770000000000001
93084,0.642,0.812,0.54
43435,0.642,0.821,0.5660000000000001
81280,0.642,0.768,0.5489999999999999
92983,0.642,0.8140000000000001,0.522
98914,0.642,0.799,0.603
75469,0.642,0.805,0.52
62618,0.642,0.799,0.578
14117,0.642,0.8079999999999999,0.599
92398,0.642,0.7959999999999999,0.602
8893,0.642,0.79,0.7
74004,0.642,0.828,0.578
73148,0.642,0.812,0.654
96512,0.642,0.812,0.488
46175,0.642,0.8290000000000001,0.535
57150,0.643,0.812,0.536
4251,0.643,0.8009999999999999,0.564
74853,0.643,0.7829999999999999,0.494
53651,0.643,0.818,0.525
91294,0.643,0.8059999999999999,0.534
51675,0.643,0.7929999999999999,0.655
93548,0.643,0.816,0.642
37150,0.643,0.8009999999999999,0.40399999999999997
9610,0.643,0.785,0.602
90867,0.643,0.825,0.485
95850,0.643,0.8440000000000001,0.635
61700,0.643,0.807,0.6759999999999999
14478,0.644,0.81,0.642
43770,0.644,0.7859999999999999,0.5579999999999999
50997,0.644,0.8009999999999999,0.5670000000000001
96873,0.644,0.8190000000000001,0.47600000000000003
74152,0.644,0.785,0.591
74039,0.644,0.8170000000000001,0.563
41190,0.644,0.795,0.597
4715,0.644,0.8,0.51
582,0.644,0.779,0.42700000000000005
36552,0.644,0.8059999999999999,0.551
54216,0.644,0.8420000000000001,0.5760000000000001
8613,0.644,0.792,0.621
418,0.644,0.7809999999999999,0.537
92223,0.644,0.799,0.534
58360,0.644,0.7929999999999999,0.5479999999999999
92169,0.644,0.826,0.63
89486,0.644,0.804,0.5660000000000001
91090,0.644,0.843,0.495
42331,0.644,0.7979999999999999,0.532
74551,0.645,0.8290000000000001,0.556
35238,0.645,0.7709999999999999,0.508
728,0.645,0.799,0.512
99074,0.645,0.841,0.5329999999999999
52973,0.645,0.845,0.568
98078,0.645,0.772,0.479
663,0.645,0.762,0.45399999999999996
90778,0.645,0.82,0.569
40878,0.645,0.8170000000000001,0.505
53457,0.645,0.841,0.511
38059,0.645,0.8190000000000001,0.5589999999999999
48410,0.645,0.8270000000000001,0.546
87548,0.645,0.804,0.545
86347,0.645,0.821,0.428
47937,0.645,0.845,0.5579999999999999
31577,0.645,0.8009999999999999,0.513
45454,0.645,0.795,0.546
50075,0.645,0.84,0.45299999999999996
25437,0.645,0.799,0.58
95290,0.645,0.816,0.574
66990,0.645,0.8029999999999999,0.655
88102,0.645,0.8270000000000001,0.544
44091,0.645,0.8420000000000001,0.55
92452,0.645,0.81,0.601
44377,0.645,0.785,0.5589999999999999
22250,0.645,0.8140000000000001,0.5670000000000001
74365,0.645,0.807,0.612
53490,0.645,0.843,0.478
40045,0.6459999999999999,0.848,0.5589999999999999
8494,0.6459999999999999,0.7959999999999999,0.7390000000000001
77194,0.6459999999999999,0.792,0.5579999999999999
56898,0.6459999999999999,0.797,0.47700000000000004
43672,0.6459999999999999,0.8370000000000001,0.537
86681,0.6459999999999999,0.797,0.585
94811,0.6459999999999999,0.847,0.556
47970,0.6459999999999999,0.8420000000000001,0.637
91820,0.6459999999999999,0.77,0.485
81787,0.6459999999999999,0.8190000000000001,0.545
53937,0.6459999999999999,0.816,0.602
62103,0.6459999999999999,0.797,0.677
49158,0.6459999999999999,0.8059999999999999,0.5589999999999999
86029,0.6459999999999999,0.8009999999999999,0.5710000000000001
50113,0.6459999999999999,0.809,0.515
40053,0.6459999999999999,0.823,0.525
86827,0.647,0.807,0.585
98850,0.647,0.8029999999999999,0.5870000000000001
78077,0.647,0.8140000000000001,0.5760000000000001
96776,0.647,0.818,0.556
15598,0.647,0.8320000000000001,0.675
56081,0.647,0.83,0.588
92088,0.647,0.825,0.534
71714,0.647,0.846,0.578
31119,0.647,0.7759999999999999,0.545
604,0.647,0.7759999999999999,0.518
77372,0.647,0.7909999999999999,0.511
16217,0.647,0.79,0.621
16136,0.647,0.8,0.585
52272,0.647,0.833,0.541
41424,0.647,0.8009999999999999,0.48
94919,0.647,0.7959999999999999,0.604
50016,0.647,0.8240000000000001,0.467
17116,0.647,0.772,0.584
90581,0.647,0.797,0.563
89567,0.647,0.82,0.493
75345,0.647,0.7909999999999999,0.525
95893,0.647,0.826,0.644
93343,0.647,0.848,0.588
75400,0.647,0.7759999999999999,0.532
41572,0.647,0.821,0.523
51730,0.648,0.8220000000000001,0.5579999999999999
41459,0.648,0.8220000000000001,0.644
80624,0.648,0.8079999999999999,0.547
92886,0.648,0.826,0.531
56316,0.648,0.81,0.603
80659,0.648,0.768,0.528
96431,0.648,0.818,0.57
37214,0.648,0.818,0.562
56790,0.648,0.815,0.562
78018,0.648,0.8059999999999999,0.603
1074,0.648,0.7759999999999999,0.5820000000000001
80004,0.648,0.804,0.511
51217,0.649,0.815,0.526
92142,0.649,0.815,0.639
43338,0.649,0.825,0.5579999999999999
77658,0.649,0.8059999999999999,0.534
79596,0.649,0.799,0.55
44210,0.649,0.8370000000000001,0.552
58459,0.649,0.8,0.575
75370,0.649,0.795,0.546
44814,0.649,0.8220000000000001,0.5670000000000001
1538,0.649,0.7859999999999999,0.513
49379,0.65,0.833,0.545
43176,0.65,0.878,0.512
53414,0.65,0.8340000000000001,0.52
56189,0.65,0.802,0.556
78115,0.65,0.7859999999999999,0.461
531,0.65,0.8029999999999999,0.547
41831,0.65,0.7959999999999999,0.579
88943,0.65,0.813,0.517
17434,0.65,0.792,0.5720000000000001
779,0.65,0.7509999999999999,0.479
40991,0.65,0.787,0.59
45691,0.65,0.802,0.532
95974,0.65,0.812,0.609
75264,0.65,0.768,0.593
66753,0.65,0.809,0.591
40576,0.65,0.838,0.584
90239,0.65,0.8440000000000001,0.627
450,0.65,0.757,0.5589999999999999
40452,0.6509999999999999,0.8220000000000001,0.5770000000000001
50970,0.6509999999999999,0.813,0.519
45276,0.6509999999999999,0.845,0.613
57096,0.6509999999999999,0.83,0.501
5690,0.6509999999999999,0.804,0.495
45136,0.6509999999999999,0.815,0.514
44350,0.6509999999999999,0.821,0.647
71374,0.6509999999999999,0.8320000000000001,0.562
76198,0.6509999999999999,0.7979999999999999,0.5429999999999999
61565,0.6509999999999999,0.8059999999999999,0.6459999999999999
91596,0.6509999999999999,0.8390000000000001,0.521
30872,0.6509999999999999,0.8109999999999999,0.584
78832,0.6509999999999999,0.7809999999999999,0.594
79758,0.6509999999999999,0.828,0.585
52159,0.6509999999999999,0.8009999999999999,0.581
92320,0.6509999999999999,0.84,0.5720000000000001
56197,0.6509999999999999,0.816,0.59
80268,0.6509999999999999,0.826,0.6920000000000001
91553,0.6509999999999999,0.8059999999999999,0.539
44075,0.6509999999999999,0.823,0.626
94650,0.652,0.818,0.632
74047,0.652,0.769,0.588
87769,0.652,0.782,0.542
34290,0.652,0.823,0.616
96490,0.652,0.8170000000000001,0.5710000000000001
477,0.652,0.8190000000000001,0.512
90808,0.652,0.815,0.5770000000000001
44679,0.652,0.8690000000000001,0.585
80608,0.652,0.8059999999999999,0.53
36790,0.652,0.778,0.49700000000000005
65358,0.652,0.8029999999999999,0.636
98795,0.652,0.82,0.5479999999999999
93912,0.652,0.8240000000000001,0.5770000000000001
91839,0.652,0.848,0.5379999999999999
42374,0.652,0.821,0.512
5959,0.653,0.795,0.467
58068,0.653,0.782,0.534
95958,0.653,0.81,0.5660000000000001
81485,0.653,0.8220000000000001,0.5770000000000001
96830,0.653,0.813,0.638
76899,0.653,0.794,0.504
41491,0.653,0.8220000000000001,0.569
752,0.653,0.818,0.498
82031,0.653,0.8170000000000001,0.617
86800,0.653,0.7959999999999999,0.512
91537,0.653,0.807,0.52
91197,0.653,0.7929999999999999,0.6679999999999999
44113,0.653,0.816,0.518
41211,0.653,0.83,0.531
